day,station,extreme,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11,hr12,hr13,hr14,hr15,hr16,hr17,hr18,hr19,hr20,hr21,hr22,hr23
2012-09-24,A,min,11.86,11.859,11.86,11.86,11.038,11.859,11.86,11.859,13.497,14.32,15.14,15.959,15.96,17.6,17.6,17.6,16.78,16.778,15.14,14.32,14.32,13.5,13.499,11.86
2012-09-24,B,min,12.118,12.119,12.108,12.079,11.289,12.109,12.14,12.159,13.8,14.609,15.41,16.25,16.237,17.859,17.84,17.84,17.029,17.04,15.409,14.619,14.6,13.75,13.73,12.06
2012-09-24,B,max,12.122,12.121,12.112,12.081,11.291,12.111,12.14,12.161,13.8,14.611,15.41,16.25,16.243,17.861,17.84,17.84,17.031,17.04,15.411,14.621,14.6,13.75,13.73,12.06
2012-09-25,A,max,11.861,11.041,10.22,10.221,10.22,10.221,11.04,11.04,12.68,15.141,15.96,17.601,18.421,19.241,20.062,20.06,20.061,20.06,19.24,18.422,17.602,17.6,17.6,17.601
2012-09-25,A,min,11.859,11.039,10.22,10.219,10.22,10.219,11.04,11.04,12.68,15.139,15.96,17.599,18.419,19.239,20.058,20.06,20.059,20.06,19.24,18.418,17.598,17.6,17.6,17.599
2012-09-25,B,min,12.058,11.269,10.42,10.438,10.409,10.379,11.18,11.19,12.84,15.32,16.168,17.809,18.63,19.479,20.299,20.269,20.27,20.249,19.43,18.61,17.79,17.82,17.829,17.82
2012-09-26,A,max,16.782,16.781,16.78,16.782,15.961,15.96,15.141,15.141,15.962,17.6,17.601,19.241,20.88,21.7,23.341,23.342,23.34,23.34,23.34,21.701,20.061,20.06,18.42,17.6
2012-09-26,A,min,16.778,16.779,16.78,16.778,15.959,15.96,15.139,15.139,15.958,17.6,17.599,19.239,20.88,21.7,23.339,23.338,23.34,23.34,23.34,21.699,20.059,20.06,18.42,17.6
2012-09-26,B,min,16.97,16.989,16.97,16.989,16.18,16.189,15.36,15.37,16.19,17.819,17.81,19.42,21.029,21.868,23.479,23.46,23.479,23.459,23.459,21.839,20.17,20.188,18.529,17.68
2012-09-26,B,max,16.97,16.991,16.97,16.991,16.18,16.191,15.36,15.37,16.19,17.821,17.81,19.42,21.031,21.872,23.481,23.46,23.481,23.461,23.461,21.841,20.17,20.192,18.531,17.68
2012-09-27,A,max,17.6,17.6,17.601,17.601,15.961,16.78,15.96,17.6,18.42,20.061,21.7,22.52,23.343,23.342,24.16,24.162,22.52,20.061,20.061,20.06,19.241,18.421,18.42,18.422
2012-09-27,A,min,17.6,17.6,17.599,17.599,15.959,16.78,15.96,17.6,18.42,20.059,21.7,22.52,23.337,23.338,24.16,24.158,22.52,20.059,20.059,20.06,19.239,18.419,18.42,18.418
2012-09-27,B,min,17.649,17.669,17.649,17.669,16.029,16.858,16.02,17.639,18.49,20.13,21.74,22.58,23.388,23.379,24.19,24.19,22.569,20.109,20.079,20.08,19.23,18.439,18.42,18.41
2012-09-27,B,max,17.651,17.671,17.651,17.671,16.031,16.862,16.02,17.641,18.49,20.13,21.74,22.58,23.392,23.381,24.19,24.19,22.571,20.111,20.081,20.08,19.23,18.441,18.42,18.41
2012-09-28,A,max,17.601,17.6,17.601,17.601,15.961,15.961,15.96,15.962,17.601,18.421,19.241,20.061,21.701,21.701,21.701,20.882,20.06,20.06,19.24,18.42,17.6,17.601,16.781,15.96
2012-09-28,A,min,17.599,17.6,17.599,17.599,15.959,15.959,15.96,15.958,17.599,18.419,19.239,20.059,21.699,21.699,21.699,20.878,20.06,20.06,19.24,18.42,17.6,17.599,16.779,15.96
2012-09-28,B,min,17.599,17.599,17.569,17.58,15.968,15.95,15.929,15.91,17.55,18.39,19.199,20.029,21.679,21.69,21.689,20.869,20.037,20.04,19.189,18.34,17.52,17.489,16.689,15.88
2012-09-28,B,max,17.601,17.601,17.571,17.58,15.972,15.95,15.931,15.91,17.55,18.39,19.201,20.031,21.681,21.69,21.691,20.871,20.043,20.04,19.191,18.34,17.52,17.491,16.691,15.88
2012-09-29,A,max,15.14,15.14,15.142,14.321,14.322,13.5,13.501,12.681,13.501,13.501,15.141,15.961,18.42,18.421,17.6,17.6,18.42,17.601,15.96,14.321,14.321,14.32,13.5,13.502
2012-09-29,A,min,15.14,15.14,15.138,14.319,14.318,13.5,13.499,12.679,13.499,13.499,15.139,15.959,18.42,18.419,17.6,17.6,18.42,17.599,15.96,14.319,14.319,14.32,13.5,13.498
2012-09-29,B,min,15.048,15.058,15.029,14.209,14.209,13.409,13.429,12.629,13.47,13.479,15.1,15.89,18.35,18.339,17.509,17.507,18.349,17.55,15.91,14.27,14.26,14.259,13.429,13.43
2012-09-29,B,max,15.052,15.062,15.031,14.211,14.211,13.411,13.431,12.631,13.47,13.481,15.1,15.89,18.35,18.341,17.511,17.513,18.351,17.55,15.91,14.27,14.26,14.261,13.431,13.43
2012-09-30,A,max,13.501,13.5,12.681,11.86,11.861,11.04,11.042,11.041,12.681,14.321,16.781,17.6,18.422,18.42,18.421,19.241,19.24,18.421,14.32,13.501,13.501,13.501,12.681,12.68
2012-09-30,A,min,13.499,13.5,12.679,11.86,11.859,11.04,11.038,11.039,12.679,14.319,16.779,17.6,18.418,18.42,18.419,19.239,19.24,18.419,14.32,13.499,13.499,13.499,12.679,12.68
2012-09-30,B,min,13.44,13.419,12.629,11.79,11.779,10.959,10.98,10.999,12.609,14.249,16.71,17.549,18.388,18.39,18.419,19.219,19.218,18.369,14.279,13.458,13.47,13.439,12.629,12.649
2012-09-30,B,max,13.44,13.421,12.631,11.79,11.781,10.961,10.98,11.001,12.611,14.251,16.71,17.551,18.392,18.39,18.421,19.221,19.222,18.371,14.281,13.462,13.47,13.441,12.631,12.651
2012-10-01,A,max,11.862,11.04,11.861,11.041,10.22,11.041,11.04,11.04,11.861,14.32,15.14,16.781,17.601,17.601,17.6,18.421,18.42,15.961,15.96,15.141,15.141,15.141,15.14,15.141
2012-10-01,A,min,11.858,11.04,11.859,11.039,10.22,11.039,11.04,11.04,11.859,14.32,15.14,16.779,17.599,17.599,17.6,18.419,18.42,15.959,15.96,15.139,15.139,15.139,15.14,15.139
2012-10-01,B,min,11.83,11.009,11.82,11.029,10.19,10.99,10.97,10.988,11.809,14.249,15.04,16.699,17.519,17.49,17.469,18.27,18.28,15.809,15.81,15.0,14.98,14.969,14.949,14.959
2012-10-01,B,max,11.83,11.011,11.82,11.031,10.19,10.99,10.97,10.992,11.811,14.251,15.04,16.701,17.521,17.49,17.471,18.27,18.28,15.811,15.81,15.0,14.98,14.971,14.951,14.961
2012-10-02,A,max,15.961,15.14,15.14,15.141,15.961,15.961,16.781,16.78,17.601,16.781,16.78,16.782,17.6,17.601,17.6,18.422,18.421,18.42,18.42,18.42,18.422,18.421,18.42,18.421
2012-10-02,A,min,15.959,15.14,15.14,15.139,15.959,15.959,16.779,16.78,17.599,16.779,16.78,16.778,17.6,17.599,17.6,18.418,18.419,18.42,18.42,18.42,18.418,18.419,18.42,18.419
2012-10-02,B,min,15.759,14.94,14.929,14.909,15.74,15.74,16.53,16.55,17.388,16.54,16.509,16.479,17.329,17.31,17.339,18.158,18.17,18.158,18.148,18.119,18.09,18.108,18.129,18.099
2012-10-02,B,max,15.761,14.94,14.931,14.911,15.74,15.74,16.53,16.55,17.392,16.54,16.511,16.481,17.331,17.31,17.341,18.162,18.17,18.162,18.152,18.121,18.09,18.112,18.131,18.101
2012-10-03,A,max,18.42,18.421,18.421,17.6,17.6,18.42,17.602,17.6,18.42,18.421,20.061,20.061,21.701,21.7,22.521,22.521,22.52,21.702,21.701,21.701,21.702,20.06,20.061,20.06
2012-10-03,A,min,18.42,18.419,18.419,17.6,17.6,18.42,17.598,17.6,18.42,18.419,20.059,20.059,21.699,21.7,22.519,22.519,22.52,21.698,21.699,21.699,21.698,20.06,20.059,20.06
2012-10-03,B,min,18.099,18.07,18.04,17.219,17.19,18.029,17.21,17.21,18.039,18.04,19.709,19.717,21.338,21.34,22.139,22.138,22.11,21.278,21.28,21.258,21.289,19.62,19.65,19.649
2012-10-03,B,max,18.101,18.07,18.04,17.221,17.19,18.031,17.21,17.21,18.041,18.04,19.711,19.723,21.342,21.34,22.141,22.142,22.11,21.282,21.28,21.262,21.291,19.62,19.65,19.651
2012-10-04,A,max,19.241,18.42,19.24,18.42,19.24,19.241,18.42,19.24,19.241,19.24,20.061,21.701,22.52,22.52,21.7,22.52,21.7,21.702,20.061,20.061,19.241,18.42,19.243,17.601
2012-10-04,A,min,19.239,18.42,19.24,18.42,19.24,19.239,18.42,19.24,19.239,19.24,20.059,21.699,22.52,22.52,21.7,22.52,21.7,21.698,20.059,20.059,19.239,18.42,19.237,17.599
2012-10-04,B,min,18.85,18.02,18.849,17.999,18.839,18.81,17.959,18.777,18.79,18.789,19.63,21.299,22.089,22.12,21.29,22.09,21.259,21.259,19.649,19.67,18.86,18.04,18.889,17.25
2012-10-04,B,max,18.85,18.02,18.851,18.001,18.841,18.81,17.961,18.783,18.79,18.791,19.63,21.301,22.091,22.12,21.29,22.09,21.261,21.261,19.651,19.67,18.86,18.04,18.891,17.25
2012-10-05,A,max,15.96,15.14,15.14,15.143,15.14,14.32,14.32,14.321,16.781,17.601,20.06,21.7,22.521,21.701,23.341,22.521,22.522,21.701,19.24,18.421,17.602,17.6,17.602,16.781
2012-10-05,A,min,15.96,15.14,15.14,15.137,15.14,14.32,14.32,14.319,16.779,17.599,20.06,21.7,22.519,21.699,23.339,22.519,22.518,21.699,19.24,18.419,17.598,17.6,17.598,16.779
2012-10-05,B,min,15.628,14.79,14.788,14.76,14.729,13.909,13.918,13.89,16.368,17.189,19.65,21.29,22.12,21.28,22.92,22.079,22.089,21.29,18.798,17.989,17.14,17.14,17.108,16.27
2012-10-05,B,max,15.632,14.79,14.792,14.76,14.731,13.911,13.922,13.89,16.372,17.191,19.65,21.29,22.12,21.28,22.92,22.081,22.091,21.29,18.802,17.991,17.14,17.14,17.112,16.27
2012-10-06,A,max,15.961,15.961,15.96,15.14,15.14,15.141,15.141,15.14,15.963,17.601,18.42,19.24,21.702,19.24,17.601,17.6,17.601,15.141,14.32,12.68,12.681,11.861,11.041,11.042
2012-10-06,A,min,15.959,15.959,15.96,15.14,15.14,15.139,15.139,15.14,15.957,17.599,18.42,19.24,21.698,19.24,17.599,17.6,17.599,15.139,14.32,12.68,12.679,11.859,11.039,11.038
2012-10-06,B,min,15.418,15.44,15.469,14.63,14.619,14.586,14.618,14.609,15.419,17.069,17.92,18.739,21.199,18.74,17.069,17.079,17.078,14.598,13.768,12.129,12.109,11.298,10.48,10.51
2012-10-06,B,max,15.422,15.44,15.471,14.63,14.621,14.594,14.622,14.611,15.421,17.071,17.92,18.741,21.201,18.74,17.071,17.081,17.082,14.602,13.772,12.131,12.111,11.302,10.48,10.51
2012-10-07,A,max,11.041,11.041,10.221,11.041,11.04,11.041,11.04,10.22,10.22,9.4,10.22,10.22,10.221,11.04,11.04,10.22,9.4,9.4,9.401,9.402,9.402,8.581,8.581,7.761
2012-10-07,A,min,11.039,11.039,10.219,11.039,11.04,11.039,11.04,10.22,10.22,9.4,10.22,10.22,10.219,11.04,11.04,10.22,9.4,9.4,9.399,9.398,9.398,8.579,8.579,7.759
2012-10-07,B,min,10.5,10.499,9.659,10.489,10.458,10.449,10.459,9.65,9.638,8.85,9.67,9.7,9.73,10.519,10.509,9.709,8.92,8.93,8.908,8.91,8.91,8.079,8.06,7.23
2012-10-07,B,max,10.5,10.501,9.661,10.491,10.462,10.451,10.461,9.65,9.642,8.85,9.67,9.7,9.73,10.521,10.511,9.711,8.92,8.93,8.912,8.91,8.91,8.081,8.06,7.23
2012-10-08,A,max,8.58,6.941,6.941,6.941,6.12,6.941,6.94,6.94,7.761,8.58,8.581,9.401,10.222,10.22,10.221,10.22,10.22,10.221,10.221,9.401,9.4,9.4,9.401,9.4
2012-10-08,A,min,8.58,6.939,6.939,6.939,6.12,6.939,6.94,6.94,7.759,8.58,8.579,9.399,10.218,10.22,10.219,10.22,10.22,10.219,10.219,9.399,9.4,9.4,9.399,9.4
2012-10-08,B,min,8.049,6.429,6.439,6.469,5.659,6.479,6.489,6.5,7.32,8.129,8.139,8.989,9.84,9.82,9.84,9.858,9.88,9.889,9.889,9.099,9.129,9.13,9.159,9.15
2012-10-08,B,max,8.051,6.431,6.441,6.471,5.661,6.481,6.491,6.5,7.32,8.131,8.141,8.991,9.84,9.82,9.84,9.862,9.88,9.891,9.891,9.101,9.131,9.13,9.161,9.15
2012-10-09,A,max,8.58,7.761,7.761,7.76,7.762,8.581,8.581,8.582,10.221,10.221,11.04,12.683,12.68,13.5,15.14,14.321,13.501,14.321,13.502,13.501,13.502,12.68,12.68,12.681
2012-10-09,A,min,8.58,7.759,7.759,7.76,7.758,8.579,8.579,8.578,10.219,10.219,11.04,12.677,12.68,13.5,15.14,14.319,13.499,14.319,13.498,13.499,13.498,12.68,12.68,12.679
2012-10-09,B,min,8.329,7.509,7.52,7.518,7.509,8.299,8.269,8.3,9.959,9.99,10.798,12.41,12.44,13.268,14.909,14.11,13.279,14.108,13.289,13.319,13.329,12.498,12.48,12.449
2012-10-09,B,max,8.331,7.511,7.52,7.522,7.511,8.301,8.271,8.3,9.961,9.99,10.802,12.41,12.44,13.272,14.911,14.11,13.281,14.112,13.291,13.321,13.331,12.502,12.48,12.451
2012-10-10,A,min,11.859,11.859,11.859,11.858,11.86,11.857,11.858,11.86,13.5,15.139,15.96,15.14,15.139,15.96,17.599,17.599,17.599,16.778,15.96,15.959,14.32,13.499,11.86,11.04
2012-10-10,B,min,11.62,11.589,11.569,11.559,11.53,11.53,11.539,11.539,13.159,14.82,15.639,14.799,14.82,15.67,17.329,17.34,17.369,16.52,15.709,15.729,14.099,13.3,11.669,10.82
2012-10-10,B,max,11.62,11.591,11.571,11.561,11.53,11.53,11.541,11.541,13.161,14.82,15.641,14.801,14.82,15.67,17.331,17.34,17.371,16.52,15.711,15.731,14.101,13.3,11.671,10.82
2012-10-11,A,max,11.041,11.041,10.223,10.221,9.401,7.76,7.761,7.761,8.58,9.401,11.043,11.861,11.86,13.5,14.322,14.321,13.501,13.5,11.86,11.04,10.221,10.22,9.401,10.22
2012-10-11,A,min,11.039,11.039,10.217,10.219,9.399,7.76,7.759,7.759,8.58,9.399,11.037,11.859,11.86,13.5,14.318,14.319,13.499,13.5,11.86,11.04,10.219,10.22,9.399,10.22
2012-10-11,B,min,10.788,10.799,9.947,9.929,9.078,7.43,7.43,7.459,8.309,9.12,10.78,11.6,11.599,13.23,14.029,14.03,13.22,13.2,11.569,10.76,9.94,9.93,9.119,9.96
2012-10-11,B,max,10.792,10.801,9.953,9.931,9.082,7.43,7.43,7.461,8.311,9.12,10.78,11.6,11.601,13.23,14.031,14.03,13.22,13.2,11.571,10.76,9.94,9.93,9.121,9.96
2012-10-12,A,max,9.401,9.4,9.401,7.762,7.761,7.761,6.94,7.761,10.221,13.5,14.32,15.14,15.142,15.962,15.961,14.321,11.86,11.86,11.041,10.221,10.221,9.4,9.401,7.76
2012-10-12,A,min,9.399,9.4,9.399,7.758,7.759,7.759,6.94,7.759,10.219,13.5,14.32,15.14,15.138,15.958,15.959,14.319,11.86,11.86,11.039,10.219,10.219,9.4,9.399,7.76
2012-10-12,B,min,9.109,9.12,9.119,7.48,7.479,7.51,6.719,7.53,9.99,13.299,14.11,14.93,14.928,15.749,15.759,14.13,11.7,11.719,10.917,10.109,10.11,9.26,9.23,7.59
2012-10-12,B,max,9.111,9.12,9.121,7.48,7.481,7.51,6.721,7.53,9.99,13.301,14.11,14.93,14.932,15.751,15.761,14.13,11.7,11.721,10.923,10.111,10.11,9.26,9.23,7.59
2012-10-13,A,max,7.761,6.942,6.942,6.121,5.303,5.301,5.301,5.3,6.941,7.762,9.401,10.22,11.043,11.861,12.681,13.5,13.501,11.862,11.862,11.04,9.401,9.401,9.401,10.22
2012-10-13,A,min,7.759,6.938,6.938,6.119,5.297,5.299,5.299,5.3,6.939,7.758,9.399,10.22,11.037,11.859,12.679,13.5,13.499,11.858,11.858,11.04,9.399,9.399,9.399,10.22
2012-10-13,B,min,7.589,6.767,6.759,5.938,5.149,5.15,5.138,5.14,6.78,7.628,9.269,10.119,10.919,11.739,12.578,13.369,13.35,11.74,11.759,10.91,9.279,9.249,9.25,10.099
2012-10-13,B,max,7.591,6.773,6.761,5.942,5.151,5.15,5.142,5.14,6.78,7.632,9.271,10.121,10.921,11.741,12.582,13.371,13.35,11.74,11.761,10.91,9.281,9.251,9.25,10.101
2012-10-14,A,max,9.401,10.221,9.401,10.22,10.221,9.402,9.401,10.22,11.041,12.681,15.142,15.961,18.42,19.242,20.06,20.061,19.241,19.24,16.78,15.96,15.14,15.961,15.961,15.961
2012-10-14,A,min,9.399,10.219,9.399,10.22,10.219,9.398,9.399,10.22,11.039,12.679,15.138,15.959,18.42,19.238,20.06,20.059,19.239,19.24,16.78,15.96,15.14,15.959,15.959,15.959
2012-10-14,B,min,9.25,10.057,9.269,10.099,10.109,9.269,9.279,10.128,10.939,12.599,15.078,15.909,18.359,19.209,20.049,20.05,19.219,19.219,16.76,15.938,15.119,15.918,15.919,15.918
2012-10-14,B,max,9.25,10.063,9.271,10.101,10.111,9.271,9.281,10.132,10.941,12.601,15.082,15.911,18.361,19.211,20.051,20.05,19.221,19.221,16.76,15.942,15.121,15.922,15.921,15.922
2012-10-15,A,max,15.961,16.781,16.78,15.961,15.961,15.962,15.962,16.781,17.601,17.6,17.601,17.601,17.6,15.96,17.601,17.6,15.961,15.96,15.14,14.321,14.322,14.32,13.5,11.86
2012-10-15,A,min,15.959,16.779,16.78,15.959,15.959,15.958,15.958,16.779,17.599,17.6,17.599,17.599,17.6,15.96,17.599,17.6,15.959,15.96,15.14,14.319,14.318,14.32,13.5,11.86
2012-10-15,B,min,15.89,16.69,16.719,15.908,15.91,15.91,15.879,16.709,17.549,17.529,17.55,17.54,17.55,15.909,17.569,17.54,15.919,15.93,15.079,14.25,14.229,14.23,13.409,11.788
2012-10-15,B,max,15.89,16.69,16.721,15.912,15.91,15.91,15.881,16.711,17.551,17.531,17.55,17.54,17.55,15.911,17.571,17.54,15.921,15.93,15.081,14.25,14.231,14.23,13.411,11.792
2012-10-16,A,min,11.86,11.039,11.039,10.219,10.22,10.219,10.219,10.219,11.039,12.68,13.499,13.499,14.319,14.318,15.139,15.14,15.139,14.318,13.499,12.68,11.86,11.86,9.399,9.4
2012-10-16,B,min,11.769,10.939,10.939,10.09,10.108,10.139,10.11,10.14,10.979,12.649,13.477,13.489,14.31,14.339,15.13,15.15,15.17,14.339,13.488,12.689,11.87,11.839,9.358,9.379
2012-10-16,B,max,11.771,10.941,10.941,10.09,10.112,10.141,10.11,10.14,10.981,12.651,13.483,13.491,14.31,14.341,15.13,15.15,15.17,14.341,13.492,12.691,11.87,11.841,9.362,9.381
2012-10-17,A,max,8.581,8.581,8.581,7.761,7.762,7.76,8.581,7.761,9.4,10.22,11.86,13.5,14.322,15.14,15.96,16.781,15.96,15.14,14.322,13.5,13.502,11.861,11.86,11.861
2012-10-17,A,min,8.579,8.579,8.579,7.759,7.758,7.76,8.579,7.759,9.4,10.22,11.86,13.5,14.318,15.14,15.96,16.779,15.96,15.14,14.318,13.5,13.498,11.859,11.86,11.859
2012-10-17,B,min,8.589,8.62,8.59,7.799,7.83,7.799,8.62,7.82,9.489,10.289,11.929,13.568,14.388,15.179,15.999,16.819,16.009,15.178,14.34,13.509,13.479,11.809,11.79,11.78
2012-10-17,B,max,8.591,8.62,8.59,7.801,7.83,7.801,8.62,7.82,9.491,10.291,11.931,13.572,14.392,15.181,16.001,16.821,16.011,15.182,14.34,13.511,13.481,11.811,11.79,11.78
2012-10-18,A,max,11.86,11.861,11.86,11.041,11.04,11.041,11.04,11.041,11.862,13.5,14.32,15.961,17.602,18.421,18.422,17.602,17.602,16.78,15.962,15.961,15.962,15.141,15.14,15.141
2012-10-18,A,min,11.86,11.859,11.86,11.039,11.04,11.039,11.04,11.039,11.858,13.5,14.32,15.959,17.598,18.419,18.418,17.598,17.598,16.78,15.958,15.959,15.958,15.139,15.14,15.139
2012-10-18,B,min,11.789,11.817,11.818,10.999,11.019,11.048,11.08,11.088,11.878,13.489,14.299,15.938,17.58,18.389,18.36,17.519,17.509,16.68,15.869,15.839,15.869,15.059,15.089,15.11
2012-10-18,B,max,11.791,11.823,11.822,11.001,11.021,11.052,11.08,11.092,11.882,13.491,14.301,15.942,17.58,18.391,18.36,17.521,17.511,16.68,15.871,15.841,15.871,15.061,15.091,15.11
2012-10-19,A,max,15.96,15.141,15.14,15.961,15.961,15.141,15.14,15.141,15.14,15.14,16.78,17.601,19.241,18.42,20.061,19.241,18.421,18.421,15.962,15.14,14.32,13.501,13.5,11.861
2012-10-19,A,min,15.96,15.139,15.14,15.959,15.959,15.139,15.14,15.139,15.14,15.14,16.78,17.599,19.239,18.42,20.059,19.239,18.419,18.419,15.958,15.14,14.32,13.499,13.5,11.859
2012-10-19,B,min,15.949,15.129,15.128,15.95,15.92,15.13,15.129,15.159,15.16,15.18,16.838,17.66,19.3,18.459,20.08,19.28,18.46,18.49,16.06,15.26,14.409,13.568,13.599,11.98
2012-10-19,B,max,15.951,15.131,15.132,15.95,15.92,15.13,15.131,15.161,15.16,15.18,16.842,17.66,19.3,18.461,20.08,19.28,18.46,18.49,16.06,15.26,14.411,13.572,13.601,11.98
2012-10-20,A,max,11.861,11.861,11.041,10.221,11.041,9.4,10.221,9.4,11.86,13.502,14.321,15.141,15.961,15.961,15.961,15.96,15.141,15.142,14.321,13.5,13.501,11.861,11.04,10.221
2012-10-20,A,min,11.859,11.859,11.039,10.219,11.039,9.4,10.219,9.4,11.86,13.498,14.319,15.139,15.959,15.959,15.959,15.96,15.139,15.138,14.319,13.5,13.499,11.859,11.04,10.219
2012-10-20,B,min,11.949,11.97,11.149,10.329,11.129,9.488,10.329,9.52,11.98,13.648,14.468,15.318,16.169,16.167,16.169,16.189,15.35,15.33,14.509,13.708,13.74,12.1,11.279,10.46
2012-10-20,B,max,11.951,11.97,11.151,10.331,11.131,9.492,10.331,9.52,11.98,13.652,14.472,15.322,16.171,16.173,16.171,16.191,15.35,15.33,14.511,13.712,13.74,12.1,11.281,10.46
2012-10-21,A,max,11.041,10.221,9.401,8.58,7.761,8.581,9.401,9.402,10.22,11.86,13.501,14.321,15.14,15.963,15.961,15.96,15.142,14.321,14.32,13.501,12.681,10.221,10.221,11.04
2012-10-21,A,min,11.039,10.219,9.399,8.58,7.759,8.579,9.399,9.398,10.22,11.86,13.499,14.319,15.14,15.957,15.959,15.96,15.138,14.319,14.32,13.499,12.679,10.219,10.219,11.04
2012-10-21,B,min,11.279,10.449,9.61,8.82,8.008,8.827,9.639,9.658,10.45,12.109,13.759,14.549,15.347,16.189,16.21,16.209,15.419,14.599,14.608,13.76,12.949,10.518,10.529,11.339
2012-10-21,B,max,11.281,10.451,9.61,8.82,8.012,8.833,9.641,9.662,10.45,12.111,13.761,14.551,15.353,16.191,16.21,16.211,15.421,14.601,14.612,13.76,12.951,10.522,10.531,11.341
2012-10-22,A,max,9.401,9.401,8.58,9.401,8.58,8.581,7.76,8.58,11.041,11.862,13.501,15.961,16.782,18.421,18.42,19.242,18.42,18.42,15.141,14.32,13.502,12.68,11.862,11.86
2012-10-22,A,min,9.399,9.399,8.58,9.399,8.58,8.579,7.76,8.58,11.039,11.858,13.499,15.959,16.778,18.419,18.42,19.238,18.42,18.42,15.139,14.32,13.498,12.68,11.858,11.86
2012-10-22,B,min,9.699,9.69,8.9,9.74,8.919,8.939,8.089,8.88,11.358,12.198,13.828,16.29,17.12,18.788,18.788,19.61,18.789,18.789,15.52,14.7,13.88,13.049,12.199,12.198
2012-10-22,B,max,9.701,9.69,8.9,9.74,8.921,8.941,8.091,8.88,11.362,12.202,13.832,16.29,17.12,18.792,18.792,19.61,18.791,18.791,15.52,14.7,13.88,13.051,12.201,12.202
2012-10-23,A,max,11.861,11.86,11.041,11.04,10.22,11.04,9.401,11.041,11.86,13.501,15.141,17.601,18.42,19.241,20.88,20.88,20.881,20.881,18.422,18.421,16.781,15.96,15.961,15.141
2012-10-23,A,min,11.859,11.86,11.039,11.04,10.22,11.04,9.399,11.039,11.86,13.499,15.139,17.599,18.42,19.239,20.88,20.88,20.879,20.879,18.418,18.419,16.779,15.96,15.959,15.139
2012-10-23,B,min,12.179,12.17,11.359,11.34,10.489,11.299,9.69,11.329,12.179,13.849,15.479,17.97,18.789,19.61,21.27,21.29,21.29,21.27,18.839,18.839,17.22,16.369,16.36,15.529
2012-10-23,B,max,12.181,12.17,11.361,11.34,10.491,11.301,9.69,11.331,12.181,13.851,15.481,17.97,18.791,19.61,21.27,21.29,21.29,21.27,18.841,18.841,17.22,16.371,16.36,15.531
2012-10-24,A,max,15.14,15.14,15.141,13.502,13.501,13.502,12.681,13.501,14.321,14.32,15.141,16.781,18.421,20.062,23.343,21.701,23.341,20.06,20.06,19.241,18.421,18.42,17.6,16.781
2012-10-24,A,min,15.14,15.14,15.139,13.498,13.499,13.498,12.679,13.499,14.319,14.32,15.139,16.779,18.419,20.058,23.337,21.699,23.339,20.06,20.06,19.239,18.419,18.42,17.6,16.779
2012-10-24,B,min,15.557,15.579,15.608,13.989,13.979,13.95,13.119,13.929,14.717,14.709,15.529,17.15,18.789,20.409,23.719,22.08,23.73,20.469,20.44,19.589,18.79,18.769,17.959,17.169
2012-10-24,B,max,15.563,15.581,15.612,13.991,13.981,13.95,13.121,13.931,14.723,14.711,15.531,17.15,18.791,20.411,23.721,22.08,23.73,20.471,20.44,19.591,18.79,18.771,17.961,17.171
2012-10-25,A,max,17.601,16.781,15.141,14.321,14.321,14.321,14.321,14.32,14.321,14.32,15.141,15.141,15.961,15.961,17.601,18.421,17.601,17.6,15.961,15.14,14.321,14.32,15.141,15.141
2012-10-25,A,min,17.599,16.779,15.139,14.319,14.319,14.319,14.319,14.32,14.319,14.32,15.139,15.139,15.959,15.959,17.599,18.419,17.599,17.6,15.959,15.14,14.319,14.32,15.139,15.139
2012-10-25,B,min,17.96,17.16,15.53,14.71,14.72,14.7,14.709,14.708,14.7,14.709,15.5,15.51,16.329,16.299,17.919,18.718,17.93,17.93,16.298,15.449,14.6,14.618,15.469,15.499
2012-10-25,B,max,17.96,17.16,15.53,14.71,14.72,14.7,14.711,14.712,14.7,14.711,15.5,15.51,16.331,16.301,17.921,18.722,17.93,17.93,16.302,15.451,14.6,14.622,15.471,15.501
2012-10-26,A,max,15.141,14.321,14.321,14.32,14.32,14.321,14.321,14.321,15.142,15.141,15.14,15.961,16.781,16.782,17.601,18.421,16.781,15.961,15.961,15.14,15.141,15.14,14.32,14.32
2012-10-26,A,min,15.139,14.319,14.319,14.32,14.32,14.319,14.319,14.319,15.138,15.139,15.14,15.959,16.779,16.778,17.599,18.419,16.779,15.959,15.959,15.14,15.139,15.14,14.32,14.32
2012-10-26,B,min,15.49,14.64,14.64,14.629,14.619,14.599,14.57,14.579,15.397,15.41,15.389,16.23,17.08,17.099,17.929,18.719,17.08,16.228,16.219,15.399,15.39,15.369,14.55,14.56
2012-10-26,B,max,15.49,14.64,14.64,14.631,14.621,14.601,14.57,14.581,15.403,15.41,15.391,16.23,17.08,17.101,17.931,18.721,17.08,16.232,16.221,15.401,15.39,15.371,14.55,14.56
2012-10-27,A,max,13.501,13.5,13.5,13.501,13.501,13.501,13.501,12.68,13.501,13.5,15.141,15.96,17.601,17.601,17.6,15.961,15.961,15.96,15.961,14.32,14.321,14.321,14.322,14.32
